






794326.782226563	8.06803041376924	1.37173119206392	
630950.927734375	7.75347229462856	0.443877467785331	
501174.926757813	7.63691990258278	-0.146311953943305	
398109.436035156	7.63401039252183	-0.548721155987152	
316223.14453125	7.69071604730984	-0.873871350976334	
251182.556152344	7.78879289116596	-1.14022940347054	
199527.740478516	7.93906184626173	-1.34154869520242	
158489.227294922	8.11271011732424	-1.5975863256274	
125888.824462891	8.32710024775475	-1.81668355561276	
99998.4741210938	8.67773700293402	-2.11691582295924	
79431.5338134766	8.92926682711614	-2.39617137470444	
63095.0927734375	9.21637999117845	-2.63946741928195	
50118.4463500977	9.58564344497343	-2.91196590797675	
39810.1806640625	10.0131229486082	-3.21094175779991	
31622.8866577148	10.5318258202643	-3.50447353965294	
25118.8278198242	11.0968927195759	-3.75607097203048	
19952.7740478516	11.722352097992	-4.00533614786527	
15848.6366271973	12.3903399602072	-4.21615939077333	
12588.9778137207	13.087516461373	-4.3681948912682	
9999.99046325684	13.8101335534049	-4.54879791922094	
7943.15338134766	14.520695825382	-4.64380916987401	
6309.50927734375	15.2492077735094	-4.71270023697274	
5011.79695129395	15.9726780347958	-4.77258238498859	
3980.99422454834	16.6894268407501	-4.80888730739052	
3162.2052192688	17.4132590680285	-4.84617180389558	
2511.85894012451	18.1364472499097	-4.87927888183073	
1995.2654838562	18.8573808406647	-4.90796238896033	
1584.91730690002	19.5703046899815	-4.93938134484537	
1258.90970230103	20.2942852214346	-4.98765961773433	
999.987125396729	21.0428317519286	-5.03564799599387	
794.321298599243	21.8188633076984	-5.09095072419376	
630.959868431091	22.6276817483848	-5.12817715667801	
501.185655593872	23.4735202895554	-5.1341181834591	
398.106873035431	24.3482989308725	-5.07950067003603	
316.224992275238	25.2221024495739	-4.94455166496476	
251.18887424469	26.0620086068693	-4.72740979228217	
199.530273675919	26.8445464889287	-4.43429858864017	
158.488750457764	27.5282775935735	-4.09570980365314	
125.888735055923	28.1228363119828	-3.74093110371152	
99.9998301267624	28.6259427803293	-3.38987945097842	
79.4325023889542	29.0538211899184	-3.07050556885627	
63.0952417850494	29.4197042410776	-2.7806982005035	
50.119124352932	29.7360188180968	-2.53613318572924	
39.8103147745132	30.0044793135933	-2.32415051489554	
31.6230580210686	30.2471276547576	-2.16029876772994	
25.1182354986668	30.4776378674845	-2.02928253230687	
19.952654838562	30.7438006796875	-1.90075100098836	
15.8483162522316	30.9621661875108	-1.90820014333477	
12.5886872410774	31.1958623359529	-1.91874021287116	
9.99984331429005	31.3814453279143	-1.94660234163705	
7.94301740825176	31.5039663885644	-1.96842662905066	
6.30959402769804	31.7225413073363	-2.02204886826025	
5.01179601997137	31.9374325047385	-2.14884854171346	
3.98105476051569	32.2155302047194	-2.33210028235036	
3.16224759444594	32.4700363723942	-2.48579322708744	
2.51189339905977	32.7360168392102	-2.70894066832608	
1.99524220079184	33.0306282378413	-2.9448222079089	
1.5849363990128	33.3979547469489	-3.28133995495915	
1.25891529023647	33.6899644082939	-3.57598937172336	
1.00000761449337	33.925707769372	-4.49231756401414	
0.794330844655633	34.389319522834	-4.57772550334461	
0.630956492386758	34.8357350536417	-5.17650527445195	
0.501182512380183	35.2645686871233	-5.94404877260982	
0.398104020860046	35.7339065009192	-7.00402651168017	
0.31622766982764	36.4100715299122	-8.26453947057565	
0.251187884714454	37.0739144842906	-9.63640016299366	
0.199528585653752	37.9435783568489	-11.2626582366408	
0.15848854673095	39.243302421686	-13.4387373834186	
0.125888618640602	40.8968620481665	-15.5361146753484	
0.0999989424599335	42.3251061159767	-18.3486488750059	
0.0794316292740405	45.1862915200122	-21.0215548725448	
0.0630952854407951	48.2751644255668	-24.8389166335884	
0.050118615035899	51.291252943524	-27.98899005418	
0.0398104020860046	55.9404226446478	-30.5055978301928	
0.0316222212859429	61.8281139439371	-33.8808399107292	
0.0251188794209156	68.0078126017194	-37.3032163822819	
0.0199529495148454	74.1264925941419	-39.7841166353089	
0.015848854673095	80.2113143193416	-41.5793573563662	
0.0125889982882654	86.8071474808916	-42.6139312339924	
0.00999989424599335	92.200040880422	-43.2105583891614	
0.00793988874647766	97.5922702681205	-44.1376605701283	
0.00472994088340783	107.100560352943	-48.1165032178925	
0.00281778511634911	115.765033869674	-58.2003456976413	
0.00167861458066909	123.84502880203	-77.5514373049792	
0.00100001784630877	131.687808874505	-110.813676782683	
